time,Max_Power
20201001:0811,60000
20201001:0911,60000
20201001:1011,60000
20201001:1111,60000
20201001:1211,60000
20201001:1311,60000
20201001:1411,60000
20201001:1511,60000
20201001:1611,60000
20201001:1711,60000
20201001:1811,60000
20201001:1911,60000
20201001:2011,60000
20201001:2111,60000
20201001:2211,60000
20201001:2311,60000
20201002:0011,60000
20201002:0111,60000
20201002:0211,60000
20201002:0311,60000
20201002:0411,60000
20201002:0511,60000
20201002:0611,60000
20201002:0711,60000
20201002:0811,60000
20201002:0911,60000
20201002:1011,60000
20201002:1111,60000
20201002:1211,60000
20201002:1311,60000
20201002:1411,60000
20201002:1511,60000
20201002:1611,60000
20201002:1711,60000
20201002:1811,60000
20201002:1911,60000
20201002:2011,60000
20201002:2111,60000
20201002:2211,60000
20201002:2311,60000
20201003:0011,60000
20201003:0111,60000
20201003:0211,60000
20201003:0311,60000
20201003:0411,60000
20201003:0511,60000
20201003:0611,60000
20201003:0711,60000
20201003:0811,60000
20201003:0911,60000
20201003:1011,60000
20201003:1111,60000
20201003:1211,60000
20201003:1311,60000
20201003:1411,60000
20201003:1511,60000
20201003:1611,60000
20201003:1711,60000
20201003:1811,60000
20201003:1911,60000
20201003:2011,60000
20201003:2111,60000
20201003:2211,60000
20201003:2311,60000
20201004:0011,60000
20201004:0111,60000
20201004:0211,60000
20201004:0311,60000
20201004:0411,60000
20201004:0511,60000
20201004:0611,60000
20201004:0711,60000
20201004:0811,60000
20201004:0911,60000
20201004:1011,60000
20201004:1111,60000
20201004:1211,60000
20201004:1311,60000
20201004:1411,60000
20201004:1511,60000
20201004:1611,60000
20201004:1711,60000
20201004:1811,60000
20201004:1911,60000
20201004:2011,60000
20201004:2111,60000
20201004:2211,60000
20201004:2311,60000
20201005:0011,60000
20201005:0111,60000
20201005:0211,60000
20201005:0311,60000
20201005:0411,60000
20201005:0511,60000
20201005:0611,60000
20201005:0711,60000
20201005:0811,60000
20201005:0911,60000
20201005:1011,60000
20201005:1111,60000
20201005:1211,60000
20201005:1311,60000
20201005:1411,60000
20201005:1511,60000
20201005:1611,60000
20201005:1711,60000
20201005:1811,60000
20201005:1911,60000
20201005:2011,60000
20201005:2111,60000
20201005:2211,60000
20201005:2311,60000
20201006:0011,60000
20201006:0111,60000
20201006:0211,60000
20201006:0311,60000
20201006:0411,60000
20201006:0511,60000
20201006:0611,60000
20201006:0711,60000
20201006:0811,60000
20201006:0911,60000
20201006:1011,60000
20201006:1111,60000
20201006:1211,60000
20201006:1311,60000
20201006:1411,60000
20201006:1511,60000
20201006:1611,60000
20201006:1711,60000
20201006:1811,60000
20201006:1911,60000
20201006:2011,60000
20201006:2111,60000
20201006:2211,60000
20201006:2311,60000
20201007:0011,60000
20201007:0111,60000
20201007:0211,60000
20201007:0311,60000
20201007:0411,60000
20201007:0511,60000
20201007:0611,60000
20201007:0711,60000
20201007:0811,60000
20201007:0911,60000
20201007:1011,60000
20201007:1111,60000
20201007:1211,60000
20201007:1311,60000
20201007:1411,60000
20201007:1511,60000
20201007:1611,60000
20201007:1711,60000
20201007:1811,60000
20201007:1911,60000
20201007:2011,60000
20201007:2111,60000
20201007:2211,60000
20201007:2311,60000
20201008:0011,60000
20201008:0111,60000
20201008:0211,60000
20201008:0311,60000
20201008:0411,60000
20201008:0511,60000
20201008:0611,60000
20201008:0711,60000
20201008:0811,60000
20201008:0911,60000
20201008:1011,60000
20201008:1111,60000
20201008:1211,60000
20201008:1311,60000
20201008:1411,60000
20201008:1511,60000
20201008:1611,60000
20201008:1711,60000
20201008:1811,60000
20201008:1911,60000
20201008:2011,60000
20201008:2111,60000
20201008:2211,60000
20201008:2311,60000
20201009:0011,60000
20201009:0111,60000
20201009:0211,60000
20201009:0311,60000
20201009:0411,60000
20201009:0511,60000
20201009:0611,60000
20201009:0711,60000
20201009:0811,60000
20201009:0911,60000
20201009:1011,60000
20201009:1111,60000
20201009:1211,60000
20201009:1311,60000
20201009:1411,60000
20201009:1511,60000
20201009:1611,60000
20201009:1711,60000
20201009:1811,60000
20201009:1911,60000
20201009:2011,60000
20201009:2111,60000
20201009:2211,60000
20201009:2311,60000
20201010:0011,60000
20201010:0111,60000
20201010:0211,60000
20201010:0311,60000
20201010:0411,60000
20201010:0511,60000
20201010:0611,60000
20201010:0711,60000
20201010:0811,60000
20201010:0911,60000
20201010:1011,60000
20201010:1111,60000
20201010:1211,60000
20201010:1311,60000
20201010:1411,60000
20201010:1511,60000
20201010:1611,60000
20201010:1711,60000
20201010:1811,60000
20201010:1911,60000
20201010:2011,60000
20201010:2111,60000
20201010:2211,60000
20201010:2311,60000
20201011:0011,60000
20201011:0111,60000
20201011:0211,60000
20201011:0311,60000
20201011:0411,60000
20201011:0511,60000
20201011:0611,60000
20201011:0711,60000
20201011:0811,60000
20201011:0911,60000
20201011:1011,60000
20201011:1111,60000
20201011:1211,60000
20201011:1311,60000
20201011:1411,60000
20201011:1511,60000
20201011:1611,60000
20201011:1711,60000
20201011:1811,60000
20201011:1911,60000
20201011:2011,60000
20201011:2111,60000
20201011:2211,60000
20201011:2311,60000
20201012:0011,60000
20201012:0111,60000
20201012:0211,60000
20201012:0311,60000
20201012:0411,60000
20201012:0511,60000
20201012:0611,60000
20201012:0711,60000
20201012:0811,60000
20201012:0911,60000
20201012:1011,60000
20201012:1111,60000
20201012:1211,60000
20201012:1311,60000
20201012:1411,60000
20201012:1511,60000
20201012:1611,60000
20201012:1711,60000
20201012:1811,60000
20201012:1911,60000
20201012:2011,60000
20201012:2111,60000
20201012:2211,60000
20201012:2311,60000
20201013:0011,60000
20201013:0111,60000
20201013:0211,60000
20201013:0311,60000
20201013:0411,60000
20201013:0511,60000
20201013:0611,60000
20201013:0711,60000
20201013:0811,60000
20201013:0911,60000
20201013:1011,60000
20201013:1111,60000
20201013:1211,60000
20201013:1311,60000
20201013:1411,60000
20201013:1511,60000
20201013:1611,60000
20201013:1711,60000
20201013:1811,60000
20201013:1911,60000
20201013:2011,60000
20201013:2111,60000
20201013:2211,60000
20201013:2311,60000
20201014:0011,60000
20201014:0111,60000
20201014:0211,60000
20201014:0311,60000
20201014:0411,60000
20201014:0511,60000
20201014:0611,60000
20201014:0711,60000
20201014:0811,60000
20201014:0911,60000
20201014:1011,60000
20201014:1111,60000
20201014:1211,60000
20201014:1311,60000
20201014:1411,60000
20201014:1511,60000
20201014:1611,60000
20201014:1711,60000
20201014:1811,60000
20201014:1911,60000
20201014:2011,60000
20201014:2111,60000
20201014:2211,60000
20201014:2311,60000
20201015:0011,60000
20201015:0111,60000
20201015:0211,60000
20201015:0311,60000
20201015:0411,60000
20201015:0511,60000
20201015:0611,60000
20201015:0711,60000
20201015:0811,60000
20201015:0911,60000
20201015:1011,60000
20201015:1111,60000
20201015:1211,60000
20201015:1311,60000
20201015:1411,60000
20201015:1511,60000
20201015:1611,60000
20201015:1711,60000
20201015:1811,60000
20201015:1911,60000
20201015:2011,60000
20201015:2111,60000
20201015:2211,60000
20201015:2311,60000
20201016:0011,60000
20201016:0111,60000
20201016:0211,60000
20201016:0311,60000
20201016:0411,60000
20201016:0511,60000
20201016:0611,60000
20201016:0711,60000
20201016:0811,60000
20201016:0911,60000
20201016:1011,60000
20201016:1111,60000
20201016:1211,60000
20201016:1311,60000
20201016:1411,60000
20201016:1511,60000
20201016:1611,60000
20201016:1711,60000
20201016:1811,60000
20201016:1911,60000
20201016:2011,60000
20201016:2111,60000
20201016:2211,60000
20201016:2311,60000
20201017:0011,60000
20201017:0111,60000
20201017:0211,60000
20201017:0311,60000
20201017:0411,60000
20201017:0511,60000
20201017:0611,60000
20201017:0711,60000
20201017:0811,60000
20201017:0911,60000
20201017:1011,60000
20201017:1111,60000
20201017:1211,60000
20201017:1311,60000
20201017:1411,60000
20201017:1511,60000
20201017:1611,60000
20201017:1711,60000
20201017:1811,60000
20201017:1911,60000
20201017:2011,60000
20201017:2111,60000
20201017:2211,60000
20201017:2311,60000
20201018:0011,60000
20201018:0111,60000
20201018:0211,60000
20201018:0311,60000
20201018:0411,60000
20201018:0511,60000
20201018:0611,60000
20201018:0711,60000
20201018:0811,60000
20201018:0911,60000
20201018:1011,60000
20201018:1111,60000
20201018:1211,60000
20201018:1311,60000
20201018:1411,60000
20201018:1511,60000
20201018:1611,60000
20201018:1711,60000
20201018:1811,60000
20201018:1911,60000
20201018:2011,60000
20201018:2111,60000
20201018:2211,60000
20201018:2311,60000
20201019:0011,60000
20201019:0111,60000
20201019:0211,60000
20201019:0311,60000
20201019:0411,60000
20201019:0511,60000
20201019:0611,60000
20201019:0711,60000
20201019:0811,60000
20201019:0911,60000
20201019:1011,60000
20201019:1111,60000
20201019:1211,60000
20201019:1311,60000
20201019:1411,60000
20201019:1511,60000
20201019:1611,60000
20201019:1711,60000
20201019:1811,60000
20201019:1911,60000
20201019:2011,60000
20201019:2111,60000
20201019:2211,60000
20201019:2311,60000
20201020:0011,60000
20201020:0111,60000
20201020:0211,60000
20201020:0311,60000
20201020:0411,60000
20201020:0511,60000
20201020:0611,60000
20201020:0711,60000
20201020:0811,60000
20201020:0911,60000
20201020:1011,60000
20201020:1111,60000
20201020:1211,60000
20201020:1311,60000
20201020:1411,60000
20201020:1511,60000
20201020:1611,60000
20201020:1711,60000
20201020:1811,60000
20201020:1911,60000
20201020:2011,60000
20201020:2111,60000
20201020:2211,60000
20201020:2311,60000
20201021:0011,60000
20201021:0111,60000
20201021:0211,60000
20201021:0311,60000
20201021:0411,60000
20201021:0511,60000
20201021:0611,60000
20201021:0711,60000
20201021:0811,60000
20201021:0911,60000
20201021:1011,60000
20201021:1111,60000
20201021:1211,60000
20201021:1311,60000
20201021:1411,60000
20201021:1511,60000
20201021:1611,60000
20201021:1711,60000
20201021:1811,60000
20201021:1911,60000
20201021:2011,60000
20201021:2111,60000
20201021:2211,60000
20201021:2311,60000
20201022:0011,60000
20201022:0111,60000
20201022:0211,60000
20201022:0311,60000
20201022:0411,60000
20201022:0511,60000
20201022:0611,60000
20201022:0711,60000
20201022:0811,60000
20201022:0911,60000
20201022:1011,60000
20201022:1111,60000
20201022:1211,60000
20201022:1311,60000
20201022:1411,60000
20201022:1511,60000
20201022:1611,60000
20201022:1711,60000
20201022:1811,60000
20201022:1911,60000
20201022:2011,60000
20201022:2111,60000
20201022:2211,60000
20201022:2311,60000
20201023:0011,60000
20201023:0111,60000
20201023:0211,60000
20201023:0311,60000
20201023:0411,60000
20201023:0511,60000
20201023:0611,60000
20201023:0711,60000
20201023:0811,60000
20201023:0911,60000
20201023:1011,60000
20201023:1111,60000
20201023:1211,60000
20201023:1311,60000
20201023:1411,60000
20201023:1511,60000
20201023:1611,60000
20201023:1711,60000
20201023:1811,60000
20201023:1911,60000
20201023:2011,60000
20201023:2111,60000
20201023:2211,60000
20201023:2311,60000
20201024:0011,60000
20201024:0111,60000
20201024:0211,60000
20201024:0311,60000
20201024:0411,60000
20201024:0511,60000
20201024:0611,60000
20201024:0711,60000
20201024:0811,60000
20201024:0911,60000
20201024:1011,60000
20201024:1111,60000
20201024:1211,60000
20201024:1311,60000
20201024:1411,60000
20201024:1511,60000
20201024:1611,60000
20201024:1711,60000
20201024:1811,60000
20201024:1911,60000
20201024:2011,60000
20201024:2111,60000
20201024:2211,60000
20201024:2311,60000
20201025:0011,60000
20201025:0111,60000
20201025:0211,60000
20201025:0311,60000
20201025:0411,60000
20201025:0511,60000
20201025:0611,60000
20201025:0711,60000
20201025:0811,60000
20201025:0911,60000
20201025:1011,60000
20201025:1111,60000
20201025:1211,60000
20201025:1311,60000
20201025:1411,60000
20201025:1511,60000
20201025:1611,60000
20201025:1711,60000
20201025:1811,60000
20201025:1911,60000
20201025:2011,60000
20201025:2111,60000
20201025:2211,60000
20201025:2311,60000
20201026:0011,60000
20201026:0111,60000
20201026:0211,60000
20201026:0311,60000
20201026:0411,60000
20201026:0511,60000
20201026:0611,60000
20201026:0711,60000
20201026:0811,60000
20201026:0911,60000
20201026:1011,60000
20201026:1111,60000
20201026:1211,60000
20201026:1311,60000
20201026:1411,60000
20201026:1511,60000
20201026:1611,60000
20201026:1711,60000
20201026:1811,60000
20201026:1911,60000
20201026:2011,60000
20201026:2111,60000
20201026:2211,60000
20201026:2311,60000
20201027:0011,60000
20201027:0111,60000
20201027:0211,60000
20201027:0311,60000
20201027:0411,60000
20201027:0511,60000
20201027:0611,60000
20201027:0711,60000
20201027:0811,60000
20201027:0911,60000
20201027:1011,60000
20201027:1111,60000
20201027:1211,60000
20201027:1311,60000
20201027:1411,60000
20201027:1511,60000
20201027:1611,60000
20201027:1711,60000
20201027:1811,60000
20201027:1911,60000
20201027:2011,60000
20201027:2111,60000
20201027:2211,60000
20201027:2311,60000
20201028:0011,60000
20201028:0111,60000
20201028:0211,60000
20201028:0311,60000
20201028:0411,60000
20201028:0511,60000
20201028:0611,60000
20201028:0711,60000
20201028:0811,60000
20201028:0911,60000
20201028:1011,60000
20201028:1111,60000
20201028:1211,60000
20201028:1311,60000
20201028:1411,60000
20201028:1511,60000
20201028:1611,60000
20201028:1711,60000
20201028:1811,60000
20201028:1911,60000
20201028:2011,60000
20201028:2111,60000
20201028:2211,60000
20201028:2311,60000
20201029:0011,60000
20201029:0111,60000
20201029:0211,60000
20201029:0311,60000
20201029:0411,60000
20201029:0511,60000
20201029:0611,60000
20201029:0711,60000
20201029:0811,60000
20201029:0911,60000
20201029:1011,60000
20201029:1111,60000
20201029:1211,60000
20201029:1311,60000
20201029:1411,60000
20201029:1511,60000
20201029:1611,60000
20201029:1711,60000
20201029:1811,60000
20201029:1911,60000
20201029:2011,60000
20201029:2111,60000
20201029:2211,60000
20201029:2311,60000
20201030:0011,60000
20201030:0111,60000
20201030:0211,60000
20201030:0311,60000
20201030:0411,60000
20201030:0511,60000
20201030:0611,60000
20201030:0711,60000
20201030:0811,60000
20201030:0911,60000
20201030:1011,60000
20201030:1111,60000
20201030:1211,60000
20201030:1311,60000
20201030:1411,60000
20201030:1511,60000
20201030:1611,60000
20201030:1711,60000
20201030:1811,60000
20201030:1911,60000
20201030:2011,60000
20201030:2111,60000
20201030:2211,60000
20201030:2311,60000
20201031:0011,60000
20201031:0111,60000
20201031:0211,60000
20201031:0311,60000
20201031:0411,60000
20201031:0511,60000
20201031:0611,60000
20201031:0711,60000
20201031:0811,60000
20201031:0911,60000
20201031:1011,60000
20201031:1111,60000
20201031:1211,60000
20201031:1311,60000
20201031:1411,60000
20201031:1511,60000
20201031:1611,60000
20201031:1711,60000
20201031:1811,60000
20201031:1911,60000
20201031:2011,60000
20201031:2111,60000
20201031:2211,60000
20201031:2311,60000
20201101:0011,60000
20201101:0111,60000
20201101:0211,60000
20201101:0311,60000
20201101:0411,60000
20201101:0511,60000
20201101:0611,60000
20201101:0711,60000
20201101:0811,60000
20201101:0911,60000
20201101:1011,60000
20201101:1111,60000
20201101:1211,60000
20201101:1311,60000
20201101:1411,60000
20201101:1511,60000
20201101:1611,60000
20201101:1711,60000
20201101:1811,60000
20201101:1911,60000
20201101:2011,60000
20201101:2111,60000
20201101:2211,60000
20201101:2311,60000
20201102:0011,60000
20201102:0111,60000
20201102:0211,60000
20201102:0311,60000
20201102:0411,60000
20201102:0511,60000
20201102:0611,60000
20201102:0711,60000
20201102:0811,60000
20201102:0911,60000
20201102:1011,60000
20201102:1111,60000
20201102:1211,60000
20201102:1311,60000
20201102:1411,60000
20201102:1511,60000
20201102:1611,60000
20201102:1711,60000
20201102:1811,60000
20201102:1911,60000
20201102:2011,60000
20201102:2111,60000
20201102:2211,60000
20201102:2311,60000
20201103:0011,60000
20201103:0111,60000
20201103:0211,60000
20201103:0311,60000
20201103:0411,60000
20201103:0511,60000
20201103:0611,60000
20201103:0711,60000
20201103:0811,60000
20201103:0911,60000
20201103:1011,60000
20201103:1111,60000
20201103:1211,60000
20201103:1311,60000
20201103:1411,60000
20201103:1511,60000
20201103:1611,60000
20201103:1711,60000
20201103:1811,60000
20201103:1911,60000
20201103:2011,60000
20201103:2111,60000
20201103:2211,60000
20201103:2311,60000
20201104:0011,60000
20201104:0111,60000
20201104:0211,60000
20201104:0311,60000
20201104:0411,60000
20201104:0511,60000
20201104:0611,60000
20201104:0711,60000
20201104:0811,60000
20201104:0911,60000
20201104:1011,60000
20201104:1111,60000
20201104:1211,60000
20201104:1311,60000
20201104:1411,60000
20201104:1511,60000
20201104:1611,60000
20201104:1711,60000
20201104:1811,60000
20201104:1911,60000
20201104:2011,60000
20201104:2111,60000
20201104:2211,60000
20201104:2311,60000
20201105:0011,60000
20201105:0111,60000
20201105:0211,60000
20201105:0311,60000
20201105:0411,60000
20201105:0511,60000
20201105:0611,60000
20201105:0711,60000
20201105:0811,60000
20201105:0911,60000
20201105:1011,60000
20201105:1111,60000
20201105:1211,60000
20201105:1311,60000
20201105:1411,60000
20201105:1511,60000
20201105:1611,60000
20201105:1711,60000
20201105:1811,60000
20201105:1911,60000
20201105:2011,60000
20201105:2111,60000
20201105:2211,60000
20201105:2311,60000
20201106:0011,60000
20201106:0111,60000
20201106:0211,60000
20201106:0311,60000
20201106:0411,60000
20201106:0511,60000
20201106:0611,60000
20201106:0711,60000
20201106:0811,60000
20201106:0911,60000
20201106:1011,60000
20201106:1111,60000
20201106:1211,60000
20201106:1311,60000
20201106:1411,60000
20201106:1511,60000
20201106:1611,60000
20201106:1711,60000
20201106:1811,60000
20201106:1911,60000
20201106:2011,60000
20201106:2111,60000
20201106:2211,60000
20201106:2311,60000
20201107:0011,60000
20201107:0111,60000
20201107:0211,60000
20201107:0311,60000
20201107:0411,60000
20201107:0511,60000
20201107:0611,60000
20201107:0711,60000
20201107:0811,60000
20201107:0911,60000
20201107:1011,60000
20201107:1111,60000
20201107:1211,60000
20201107:1311,60000
20201107:1411,60000
20201107:1511,60000
20201107:1611,60000
20201107:1711,60000
20201107:1811,60000
20201107:1911,60000
20201107:2011,60000
20201107:2111,60000
20201107:2211,60000
20201107:2311,60000
20201108:0011,60000
20201108:0111,60000
20201108:0211,60000
20201108:0311,60000
20201108:0411,60000
20201108:0511,60000
20201108:0611,60000
20201108:0711,60000
20201108:0811,60000
20201108:0911,60000
20201108:1011,60000
20201108:1111,60000
20201108:1211,60000
20201108:1311,60000
20201108:1411,60000
20201108:1511,60000
20201108:1611,60000
20201108:1711,60000
20201108:1811,60000
20201108:1911,60000
20201108:2011,60000
20201108:2111,60000
20201108:2211,60000
20201108:2311,60000
20201109:0011,60000
20201109:0111,60000
20201109:0211,60000
20201109:0311,60000
20201109:0411,60000
20201109:0511,60000
20201109:0611,60000
20201109:0711,60000
20201109:0811,60000
20201109:0911,60000
20201109:1011,60000
20201109:1111,60000
20201109:1211,60000
20201109:1311,60000
20201109:1411,60000
20201109:1511,60000
20201109:1611,60000
20201109:1711,60000
20201109:1811,60000
20201109:1911,60000
20201109:2011,60000
20201109:2111,60000
20201109:2211,60000
20201109:2311,60000
20201110:0011,60000
20201110:0111,60000
20201110:0211,60000
20201110:0311,60000
20201110:0411,60000
20201110:0511,60000
20201110:0611,60000
20201110:0711,60000
20201110:0811,60000
20201110:0911,60000
20201110:1011,60000
20201110:1111,60000
20201110:1211,60000
20201110:1311,60000
20201110:1411,60000
20201110:1511,60000
20201110:1611,60000
20201110:1711,60000
20201110:1811,60000
20201110:1911,60000
20201110:2011,60000
20201110:2111,60000
20201110:2211,60000
20201110:2311,60000
20201111:0011,60000
20201111:0111,60000
20201111:0211,60000
20201111:0311,60000
20201111:0411,60000
20201111:0511,60000
20201111:0611,60000
20201111:0711,60000
20201111:0811,60000
20201111:0911,60000
20201111:1011,60000
20201111:1111,60000
20201111:1211,60000
20201111:1311,60000
20201111:1411,60000
20201111:1511,60000
20201111:1611,60000
20201111:1711,60000
20201111:1811,60000
20201111:1911,60000
20201111:2011,60000
20201111:2111,60000
20201111:2211,60000
20201111:2311,60000
20201112:0011,60000
20201112:0111,60000
20201112:0211,60000
20201112:0311,60000
20201112:0411,60000
20201112:0511,60000
20201112:0611,60000
20201112:0711,60000
20201112:0811,60000
20201112:0911,60000
20201112:1011,60000
20201112:1111,60000
20201112:1211,60000
20201112:1311,60000
20201112:1411,60000
20201112:1511,60000
20201112:1611,60000
20201112:1711,60000
20201112:1811,60000
20201112:1911,60000
20201112:2011,60000
20201112:2111,60000
20201112:2211,60000
20201112:2311,60000
20201113:0011,60000
20201113:0111,60000
20201113:0211,60000
20201113:0311,60000
20201113:0411,60000
20201113:0511,60000
20201113:0611,60000
20201113:0711,60000
20201113:0811,60000
20201113:0911,60000
20201113:1011,60000
20201113:1111,60000
20201113:1211,60000
20201113:1311,60000
20201113:1411,60000
20201113:1511,60000
20201113:1611,60000
20201113:1711,60000
20201113:1811,60000
20201113:1911,60000
20201113:2011,60000
20201113:2111,60000
20201113:2211,60000
20201113:2311,60000
20201114:0011,60000
20201114:0111,60000
20201114:0211,60000
20201114:0311,60000
20201114:0411,60000
20201114:0511,60000
20201114:0611,60000
20201114:0711,60000
20201114:0811,60000
20201114:0911,60000
20201114:1011,60000
20201114:1111,60000
20201114:1211,60000
20201114:1311,60000
20201114:1411,60000
20201114:1511,60000
20201114:1611,60000
20201114:1711,60000
20201114:1811,60000
20201114:1911,60000
20201114:2011,60000
20201114:2111,60000
20201114:2211,60000
20201114:2311,60000
20201115:0011,60000
20201115:0111,60000
20201115:0211,60000
20201115:0311,60000
20201115:0411,60000
20201115:0511,60000
20201115:0611,60000
20201115:0711,60000
20201115:0811,60000
20201115:0911,60000
20201115:1011,60000
20201115:1111,60000
20201115:1211,60000
20201115:1311,60000
20201115:1411,60000
20201115:1511,60000
20201115:1611,60000
20201115:1711,60000
20201115:1811,60000
20201115:1911,60000
20201115:2011,60000
20201115:2111,60000
20201115:2211,60000
20201115:2311,60000
20201116:0011,60000
20201116:0111,60000
20201116:0211,60000
20201116:0311,60000
20201116:0411,60000
20201116:0511,60000
20201116:0611,60000
20201116:0711,60000
20201116:0811,60000
20201116:0911,60000
20201116:1011,60000
20201116:1111,60000
20201116:1211,60000
20201116:1311,60000
20201116:1411,60000
20201116:1511,60000
20201116:1611,60000
20201116:1711,60000
20201116:1811,60000
20201116:1911,60000
20201116:2011,60000
20201116:2111,60000
20201116:2211,60000
20201116:2311,60000
20201117:0011,60000
20201117:0111,60000
20201117:0211,60000
20201117:0311,60000
20201117:0411,60000
20201117:0511,60000
20201117:0611,60000
20201117:0711,60000
20201117:0811,60000
20201117:0911,60000
20201117:1011,60000
20201117:1111,60000
20201117:1211,60000
20201117:1311,60000
20201117:1411,60000
20201117:1511,60000
20201117:1611,60000
20201117:1711,60000
20201117:1811,60000
20201117:1911,60000
20201117:2011,60000
20201117:2111,60000
20201117:2211,60000
20201117:2311,60000
20201118:0011,60000
20201118:0111,60000
20201118:0211,60000
20201118:0311,60000
20201118:0411,60000
20201118:0511,60000
20201118:0611,60000
20201118:0711,60000
20201118:0811,60000
20201118:0911,60000
20201118:1011,60000
20201118:1111,60000
20201118:1211,60000
20201118:1311,60000
20201118:1411,60000
20201118:1511,60000
20201118:1611,60000
20201118:1711,60000
20201118:1811,60000
20201118:1911,60000
20201118:2011,60000
20201118:2111,60000
20201118:2211,60000
20201118:2311,60000
20201119:0011,60000
20201119:0111,60000
20201119:0211,60000
20201119:0311,60000
20201119:0411,60000
20201119:0511,60000
20201119:0611,60000
20201119:0711,60000
20201119:0811,60000
20201119:0911,60000
20201119:1011,60000
20201119:1111,60000
20201119:1211,60000
20201119:1311,60000
20201119:1411,60000
20201119:1511,60000
20201119:1611,60000
20201119:1711,60000
20201119:1811,60000
20201119:1911,60000
20201119:2011,60000
20201119:2111,60000
20201119:2211,60000
20201119:2311,60000
20201120:0011,60000
20201120:0111,60000
20201120:0211,60000
20201120:0311,60000
20201120:0411,60000
20201120:0511,60000
20201120:0611,60000
20201120:0711,60000
20201120:0811,60000
20201120:0911,60000
20201120:1011,60000
20201120:1111,60000
20201120:1211,60000
20201120:1311,60000
20201120:1411,60000
20201120:1511,60000
20201120:1611,60000
20201120:1711,60000
20201120:1811,60000
20201120:1911,60000
20201120:2011,60000
20201120:2111,60000
20201120:2211,60000
20201120:2311,60000
20201121:0011,60000
20201121:0111,60000
20201121:0211,60000
20201121:0311,60000
20201121:0411,60000
20201121:0511,60000
20201121:0611,60000
20201121:0711,60000
20201121:0811,60000
20201121:0911,60000
20201121:1011,60000
20201121:1111,60000
20201121:1211,60000
20201121:1311,60000
20201121:1411,60000
20201121:1511,60000
20201121:1611,60000
20201121:1711,60000
20201121:1811,60000
20201121:1911,60000
20201121:2011,60000
20201121:2111,60000
20201121:2211,60000
20201121:2311,60000
20201122:0011,60000
20201122:0111,60000
20201122:0211,60000
20201122:0311,60000
20201122:0411,60000
20201122:0511,60000
20201122:0611,60000
20201122:0711,60000
20201122:0811,60000
20201122:0911,60000
20201122:1011,60000
20201122:1111,60000
20201122:1211,60000
20201122:1311,60000
20201122:1411,60000
20201122:1511,60000
20201122:1611,60000
20201122:1711,60000
20201122:1811,60000
20201122:1911,60000
20201122:2011,60000
20201122:2111,60000
20201122:2211,60000
20201122:2311,60000
20201123:0011,60000
20201123:0111,60000
20201123:0211,60000
20201123:0311,60000
20201123:0411,60000
20201123:0511,60000
20201123:0611,60000
20201123:0711,60000
20201123:0811,60000
20201123:0911,60000
20201123:1011,60000
20201123:1111,60000
20201123:1211,60000
20201123:1311,60000
20201123:1411,60000
20201123:1511,60000
20201123:1611,60000
20201123:1711,60000
20201123:1811,60000
20201123:1911,60000
20201123:2011,60000
20201123:2111,60000
20201123:2211,60000
20201123:2311,60000
20201124:0011,60000
20201124:0111,60000
20201124:0211,60000
20201124:0311,60000
20201124:0411,60000
20201124:0511,60000
20201124:0611,60000
20201124:0711,60000
20201124:0811,60000
20201124:0911,60000
20201124:1011,60000
20201124:1111,60000
20201124:1211,60000
20201124:1311,60000
20201124:1411,60000
20201124:1511,60000
20201124:1611,60000
20201124:1711,60000
20201124:1811,60000
20201124:1911,60000
20201124:2011,60000
20201124:2111,60000
20201124:2211,60000
20201124:2311,60000
20201125:0011,60000
20201125:0111,60000
20201125:0211,60000
20201125:0311,60000
20201125:0411,60000
20201125:0511,60000
20201125:0611,60000
20201125:0711,60000
20201125:0811,60000
20201125:0911,60000
20201125:1011,60000
20201125:1111,60000
20201125:1211,60000
20201125:1311,60000
20201125:1411,60000
20201125:1511,60000
20201125:1611,60000
20201125:1711,60000
20201125:1811,60000
20201125:1911,60000
20201125:2011,60000
20201125:2111,60000
20201125:2211,60000
20201125:2311,60000
20201126:0011,60000
20201126:0111,60000
20201126:0211,60000
20201126:0311,60000
20201126:0411,60000
20201126:0511,60000
20201126:0611,60000
20201126:0711,60000
20201126:0811,60000
20201126:0911,60000
20201126:1011,60000
20201126:1111,60000
20201126:1211,60000
20201126:1311,60000
20201126:1411,60000
20201126:1511,60000
20201126:1611,60000
20201126:1711,60000
20201126:1811,60000
20201126:1911,60000
20201126:2011,60000
20201126:2111,60000
20201126:2211,60000
20201126:2311,60000
20201127:0011,60000
20201127:0111,60000
20201127:0211,60000
20201127:0311,60000
20201127:0411,60000
20201127:0511,60000
20201127:0611,60000
20201127:0711,60000
20201127:0811,60000
20201127:0911,60000
20201127:1011,60000
20201127:1111,60000
20201127:1211,60000
20201127:1311,60000
20201127:1411,60000
20201127:1511,60000
20201127:1611,60000
20201127:1711,60000
20201127:1811,60000
20201127:1911,60000
20201127:2011,60000
20201127:2111,60000
20201127:2211,60000
20201127:2311,60000
20201128:0011,60000
20201128:0111,60000
20201128:0211,60000
20201128:0311,60000
20201128:0411,60000
20201128:0511,60000
20201128:0611,60000
20201128:0711,60000
20201128:0811,60000
20201128:0911,60000
20201128:1011,60000
20201128:1111,60000
20201128:1211,60000
20201128:1311,60000
20201128:1411,60000
